name,link,tags
Giới thiệu về Android Architecture Components,https://viblo.asia/s/jy5VB24b5ra,Android
Sập Server có phải muôn đời – Phần 3: Phương pháp phòng chống – ngủ ngon không lo server sập,https://toidicodedao.com/2020/06/16/sap-server-co-phai-muon-doi-phan-3-phuong-phap-phong-chong-ngu-ngon-khong-lo-server-sap/,sla
Lightning Talk Kì 29 – Những môn học quan trọng trong ngành lập trình,https://toidicodedao.com/2019/03/20/lightning-talk-ki-29-nhung-mon-hoc-quan-trong-trong-nganh-lap-trinh/,đi làm
Series Lược Sử Lập Trình Web phần 3.2 – NodeJS làm loạn giới front-end,https://toidicodedao.com/2018/08/07/series-luoc-su-lap-trinh-web-phan-3-2-nodejs-lam-loan-gioi-front-end/,web developer
Lựa chọn laptop lập trình – Người bạn đồng hành của mọi lập trình viên,https://toidicodedao.com/2017/10/17/lua-chon-laptop-lap-trinh-nguoi-ban-dong-hanh-cua-moi-lap-trinh-vien/,sinh viên
Series Nhận diện Idol: Phần 6.1 – Luận về Serverless – Vô Thai Kiếm,https://toidicodedao.com/2017/03/07/giai-thich-kien-truc-serverless/,website
"Series C# hay ho: Tránh xa Web Form, CÀNG XA CÀNG TỐT",https://toidicodedao.com/2016/06/21/tranh-xa-asp-web-form/,winform
Series SOLID cho thanh niên code CỨNG: Dependency Inversion Principle,https://toidicodedao.com/2016/06/14/series-solid-cho-thanh-nien-code-cung-dependency-inversion-principle/,srp
Dependency Injection và Inversion of Control – Phần 1: Định nghĩa,https://toidicodedao.com/2015/11/03/dependency-injection-va-inversion-of-control-phan-1-dinh-nghia/,định nghĩa
"Series C# hay ho: Callback trong C# – Delegate, Action, Predicate, Func",https://toidicodedao.com/2015/02/10/series-c-hay-ho-callback-trong-c-delegate-action-predicate-func/,series
Nhục Driven Development,https://thefullsnack.com/posts/nhuc-driven-development.html,"random , opinion"
Những vấn đề thường được hỏi khi phỏng vấn về JavaScript,https://codeaholicguy.com/2016/05/17/nhung-van-de-thuong-duoc-hoi-khi-phong-van-ve-javascript/,Kinh nghiệm phỏng vấn
"Kotlin Bài 5: Khái Niệm Dữ Liệu, Kiểu Dữ Liệu & Khai Báo Biến",https://yellowcodebooks.com/2019/07/02/kotlin-bai-5-khai-niem-du-lieu-kieu-du-lieu-khai-bao-bien/,Android  Kotlin
Android Bài 34: Phân Loại Fragment,https://yellowcodebooks.com/2018/05/07/android-bai-34-phan-loai-fragment/,Android  Java
Java Bài 38: Exception Tập 2 – Bắt (Bẫy) Exception Thông Qua Try Catch,https://yellowcodebooks.com/2018/02/06/java-bai-38-exception-tap-2-bat-bay-exception/,Java
Java Bài 31: Ép Kiểu Trong OOP,https://yellowcodebooks.com/2017/09/20/java-bai-31-ep-kieu-trong-oop/,Java
Java Bài 28: Từ Khóa static,https://yellowcodebooks.com/2017/08/23/java-bai-28-tu-khoa-static/,Java
Java Bài 21: Làm Quen Với Kế Thừa,https://yellowcodebooks.com/2017/06/14/java-bai-21-ke-thua-lam-quen-voi-ke-thua/,Java
Những Plugin  sublime text cần thiết cho web Developers,https://viblo.asia/p/nhung-plugin-sublime-text-can-thiet-cho-web-developers-MdZkAQLVkox,Sublime Text
Hướng dẫn lập trình Shader căn bản.,https://viblo.asia/s/b85og8Mj52G,Shader
asdfjhg asdfjhg asdfjhg,https://viblo.asia/s/VgZvEvB1KAw,regex
Tìm hiểu về Apache Kafka,https://viblo.asia/s/J3ZgB8kAKmB,MayFest
Sử dụng TypeScript để tạo API bảo mật với Node.js và Express,https://viblo.asia/s/P0lPmrNv5ox,API
React Hook Series,https://viblo.asia/s/4x5xp7er5BM,React
Programming Language,https://viblo.asia/s/Wj53OmY856m,Logo Programming Language
Hành trình chinh phục Laravel Framework,https://viblo.asia/s/nB5pXJDG5PG,Laravel
CSS Tips And Tricks,https://viblo.asia/s/QqKLv3drl7z,Tips
System Recovery,https://viblo.asia/s/AyK8VqvolxX,tăng tốc khởi động lại
Ruby & Ruby on Rails,https://viblo.asia/s/MnKMJDDDZ7P,Draper
Linux - Chim cánh cụt đáng mến,https://viblo.asia/s/24lJDggNKPM,BSD
Metaprogramming trong Ruby,https://viblo.asia/s/WrZngQQblxw,metaprogramming
Series lập trình Nodejs,https://viblo.asia/s/7LKXNqkelV4,Node.js
Hướng dẫn Apache JMeter,https://viblo.asia/s/DVK2jPLXKLj,""
Continuous Integration with Jenkins,https://viblo.asia/s/aGK7jN0O5j2,GitHub
"Sập Server có phải muôn đời – Phần 2: Cách viết post-mortem, nhìn lại vấn đề sau khi xử lý xong sự cố",https://toidicodedao.com/2020/06/09/sap-server-co-phai-muon-doi-phan-2-cach-viet-post-mortem-nhin-lai-van-de-sau-khi-xu-ly-xong-su-co/,viết postmortem như thế nào
Cùng học Cờ Lao – Azure Phần 3: Cùng deploy ứng dụng Web trên máy ảo Azure Cloud,https://toidicodedao.com/2019/03/19/deploy-ung-dung-web-tren-may-ao-azure/,điện toán đám mây
Code Cùng Code Dạo – Học HTML/CSS/JS thông qua… vếu,https://toidicodedao.com/2018/08/02/code-cung-code-dao-hoc-html-css-js-thong-qua-veu/,web developer
Series JavaScript sida – Sự bá đạo của Async/Await trong JS,https://toidicodedao.com/2017/10/10/async-await-trong-javascript/,sida
Series Nhận diện Idol: Phần 5 – Kiểm tra độ chính xác của thuật toán,https://toidicodedao.com/2017/02/28/series-nhan-dien-idol-phan-5-do-chinh-xac-thuat-toan/,xác suất thống kê
Series SOLID cho thanh niên code CỨNG: Interface Segregation Principle,https://toidicodedao.com/2016/06/09/series-solid-cho-thanh-nien-code-cung-interface-segregation-principle/,solid
Series C# hay ho: C# 6 có gì hay ho nào,https://toidicodedao.com/2015/10/22/series-c-hay-ho-c-6-co-gi-hay-ho-nao/,thư viện
Callback trong javascript,https://toidicodedao.com/2015/02/05/callback-trong-javascript/,linq
Một số kĩ thuật caching với HTTP/1.1,https://quan-cam.com/posts/http-caching, programming http
Tạo Slack Bot đơn giản với NodeJs và Botkit,https://codeaholicguy.com/2016/04/12/tao-slack-bot-don-gian-voi-nodejs-va-botkit/,NodeJS
Kotlin Bài 6: Các Kiểu Dữ Liệu Trong Kotlin,https://yellowcodebooks.com/2019/07/11/kotlin-bai-6-cac-kieu-du-lieu-trong-kotlin/,Android  Kotlin
Java Bài 37: Exception Tập 1 – Làm Quen Với Exception,https://yellowcodebooks.com/2018/01/25/java-bai-37-exception-tap-1-lam-quen-voi-exception/,Java
Làm việc với Firebase Realtime Database,https://viblo.asia/p/lam-viec-voi-firebase-realtime-database-ZjlvalVXkqJ,Android App
[JAVA] Spring Framework From Scratch,https://viblo.asia/s/aQZRb81QZvx,Spring Boot
"JavaScript cho người ""không mới""",https://viblo.asia/s/yEZkg8LgZQ0,JavaScript
SEO Web EXP And Tool SEO,https://viblo.asia/s/WrZng8R9lxw,Web Performance
Dạo quanh Amazon EKS (Amazon Elastic Kubernetes Service),https://viblo.asia/s/VgZvEvbmKAw,MayFest
Tut về AI Trí Tuệ Nhân Tạo,https://viblo.asia/s/QqKLv34Ol7z,Deep Learning
Tấn công mạng là gì?,https://viblo.asia/s/L6lAye7mlek,an toàn
Ghi chép React Redux,https://viblo.asia/s/o754jL0VZM6,redux
"Machine Learning, Deep Learning cho người bắt đầu",https://viblo.asia/s/vElaBkkY5kw,Python
Tổng hợp những bài viết hay.,https://viblo.asia/s/P0lPmJJm5ox,Sublime Text
Vietnam Mobile Day 2018 Presentation Videos,https://viblo.asia/s/AyK8VqrnlxX,Internet of Things
Blockchain & Smart Contract,https://viblo.asia/s/Am5yq0mq5db,Ethereum
Series about node js,https://viblo.asia/s/P0lPmJ3g5ox,Express
Tài liệu Hadoop A2Z,https://viblo.asia/s/Je5EjzaGKnL,Machine Learning
Tìm hiểu JavaScript,https://viblo.asia/s/JzKmgDaDl9N,Java
Series JSF Framework,https://viblo.asia/s/VgZvE2D1KAw,JSF
Mình đã làm bể cá thông minh như thế nào,https://viblo.asia/s/eVKByjnY5kW,IoT
Sập Server có phải muôn đời – Phần 1: Làm gì khi hệ thống sập bất ngờ?,https://toidicodedao.com/2020/06/02/sap-server-co-phai-muon-doi-phan-1-lam-gi-khi-he-thong-sap-bat-ngo/,sysadmin
Năm thói quen xấu của lập trình viên “dỏm” mà các bạn nên bỏ,https://toidicodedao.com/2019/03/05/thoi-quen-xau-lap-trinh-vien-nen-bo/,youtube channel
Series Lược Sử Lập Trình Web Phần 3.1 – JS framework trỗi dậy,https://toidicodedao.com/2018/07/31/series-luoc-su-lap-trinh-web-phan-3-1-js-framework-troi-day/,server side rendering
Series Code Dạo Trời Tây – Phần 1: Tôi đã bị reject sml như thế nào,https://toidicodedao.com/2017/09/14/series-code-dao-troi-tay-phan-1-toi-da-bi-reject-sml-nhu-the-nao/,test
Series Chuyện Code Chuyện Đời – Từ tối ưu code cho đến optimize cuộc sống,https://toidicodedao.com/2017/02/23/optimize-code-va-cuoc-song/,vốn sống
Hướng dẫn viết chat bot cho Facebook – Phần 3: Deploy và submit bot cho Facebook,https://toidicodedao.com/2016/06/07/huong-dan-viet-chat-bot-cho-facebook-phan-3-deploy-va-submit-bot-cho-facebook/,webhook
Chuyện về các cây đa cây đề trong làng Software Engineering,https://toidicodedao.com/2015/10/15/chuyen-ve-cac-cay-da-cay-de-trong-lang-software-engineering/,unix
Viết và chia sẻ code online với fiddle,https://toidicodedao.com/2015/02/03/viet-va-chia-se-code-online-voi-fiddle/,programming
Viết cho tuổi 20,https://quan-cam.com/posts/viet-cho-tuoi-20, random opinion
Trứng lòng đào và các vấn đề đồng hồ trong lập trình,https://quan-cam.com/posts/trung-long-dao-va-dong-ho, distributed-system
"Điểm qua các JavaScript frameworks, libraries và tools",https://codeaholicguy.com/2016/04/05/diem-qua-cac-javascript-frameworks-libraries-va-tools/,Javascript
Android Bài 36: Tìm Hiểu Về Danh Sách Tập 2 – ListView & ListActivity,https://yellowcodebooks.com/2019/11/25/android-bai-36-tim-hieu-ve-danh-sach-tap-2-listview-listactivity/,Android  Java
Android Architecture Component – Phần 2: Tìm Hiểu Về LiveData,https://yellowcodebooks.com/2018/10/01/android-architecture-component-phan-2-tim-hieu-ve-livedata/,Android Architecture Component
Java Bài 35: Lớp Vô Danh (Anonymous Class),https://yellowcodebooks.com/2017/12/26/java-bai-35-lop-vo-danh-anonymous-class/,Java
JQuery Ajax và kiến thức cơ bản,https://viblo.asia/p/jquery-ajax-va-kien-thuc-co-ban-4dbZNxny5YM,jQuery Ajax
Secure coding for developers,https://viblo.asia/s/dbZN76EalYM,Developer
Tìm hiểu Ec-cube 4,https://viblo.asia/s/VgZvEvNYKAw,PHP
Cùng nhau tìm hiểu về vuejs !,https://viblo.asia/s/4x5xp7Rg5BM,Laravel
Fast Fast Websiteeeee,https://viblo.asia/s/7LKXN8YDlV4,JavaScript
Linux Privilege Escalation,https://viblo.asia/s/Wj53OQgw56m,Environment Variables
Tôi đã học Assembly 32bit như thế nào,https://viblo.asia/s/P0lPmrwo5ox,Assembly
speech  to text Vietnamese,https://viblo.asia/s/VgZvE2kpKAw,analysis_vietnamese
Những điều nhỏ nhặt khi lập trình javascript,https://viblo.asia/s/AyK8VqnWlxX,Webpack
Back to basic - Linux Command Line,https://viblo.asia/s/o754jLX3ZM6,Linux
Handbook Computer Vision with Deep Learning,https://viblo.asia/s/MnKMJDQrZ7P,image classification
Bàn về JavaScript,https://viblo.asia/s/z45bxj2OZxY,JavaScript
SEO trên ứng dụng ReactJS,https://viblo.asia/s/P856j2D35Y3,ReactJS
Hướng dẫn Tự Học Tensorflow Cơ bản,https://viblo.asia/s/DVK2jPPeKLj,Tensorflow Tutorial
Seri: Hẹn hò cùng js,https://viblo.asia/s/JzKmgDDXl9N,jQuery
Những điều nên biết về testing,https://viblo.asia/s/3m5WBNQblO7,""
Học cách làm app bằng NodeJs với React,https://viblo.asia/s/jy5VB2P35ra,ReactJS
Lập trình IOS - Thử thách từ con số 0,https://viblo.asia/s/L6lAye0Dlek,""
Series Spring Core,https://viblo.asia/s/QqKLv3bpl7z,Spring
Kinh nghiệm làm việc cho công ty product – Làm sao học và kiếm triệu đô từ blockchain,https://toidicodedao.com/2020/05/26/kinh-nghiem-lam-viec-cho-cong-ty-product-lam-sao-hoc-va-kiem-trieu-do-tu-blockchain/,kinh nghiệm học blockchain
Lập trình viên “gà” hay nói những câu gì? Xem để phòng tránh nhé!,https://toidicodedao.com/2019/02/26/lap-trinh-vien-ga-hay-noi-nhung-cau-gi/,đi làm
Series Lược Sử Lập Trình Web Phần 2 – Thời đại của jQuery,https://toidicodedao.com/2018/07/24/series-luoc-su-lap-trinh-web-phan-2-thoi-dai-cua-jquery/,web developer
Series UI/UX Cho Developer – Hai hướng UX Research và UX Design,https://toidicodedao.com/2017/09/12/ux-research-va-ux-design/,web designer
Microservice có gì hot? Chuyện về cái bồn cầu và microservice,https://toidicodedao.com/2017/02/21/tong-quan-micro-service/,toilet
Hướng dẫn viết chat bot cho Facebook – Phần 2: Tạo Fanpage và kết nối với bot,https://toidicodedao.com/2016/06/02/huong-dan-viet-chat-bot-cho-facebook-phan-2-tao-fanpage-va-ket-noi-voi-bot/,webhook
Sự “bá đạo” của Chrome Developer Tools – Phần 2,https://toidicodedao.com/2015/10/13/su-ba-dao-cua-chrome-developer-tools-phan-2/,web developer
Short-circuit evaluation : Đoản mạch và chập điện,https://toidicodedao.com/2015/01/29/short-circuit-evaluation-doan-mach-va-chap-dien/,đoản mạch
Cache stampede—Hiện tượng chất đống cache,https://quan-cam.com/posts/cache-stampede-hien-tuong-chat-dong-cache, backend elixir
Học ReactJS trong 15 phút (Phần cuối),https://codeaholicguy.com/2016/03/08/hoc-reactjs-trong-15-phut-phan-cuoi/,ReactJS
Android Bài 33: Vòng Đời Fragment,https://yellowcodebooks.com/2018/03/20/android-bai-33-vong-doi-fragment/,Android  Java
Java Bài 34: Lớp Lồng,https://yellowcodebooks.com/2017/11/01/java-bai-34-lop-long/,Java
Java Bài 25: Khả Năng Truy Cập (Access Modifier),https://yellowcodebooks.com/2017/08/11/java-bai-25-kha-nang-truy-cap-vao-cac-gia-tri-lop/,Java
Java Bài 20: Phương Thức Khởi Tạo – Constructor,https://yellowcodebooks.com/2017/05/30/java-bai-20-phuong-thuc-khoi-tao-constructor/,Java
MongoDB là gì? Cơ sở dữ liệu phi quan hệ,https://viblo.asia/p/mongodb-la-gi-co-so-du-lieu-phi-quan-he-bJzKmgoPl9N,NoSQL
Cùng phân tích 1 requirement nho nhỏ,https://viblo.asia/s/DVK2jDMvKLj,Requirement
Pro Kubernetes:  Lý thuyết và Thực tiễn,https://viblo.asia/s/OVlYq81Vl8W,Programming
Indexing for High Performance,https://viblo.asia/s/vElaB8E45kw,MySql
Giới thiệu và tìm hiểu về framework Laravel,https://viblo.asia/s/b85og82652G,Laravel
SASS - Những điều cơ bản cần biết,https://viblo.asia/s/J3ZgB8QxKmB,Front-end
Áp dụng các thuật toán sắp xếp trong Javascript,https://viblo.asia/s/Am5yqPgw5db,mergesort
Học xử lý ảnh từ cơ bản đến nâng cao,https://viblo.asia/s/W65GEjzRZDO,Image Processing
Mocks không phải là Stubs,https://viblo.asia/s/WrZngQqvlxw,Stub
RxSwift - Reactive Programing in Swift,https://viblo.asia/s/Am5yq02L5db,ReactiveX
My Follow Series,https://viblo.asia/s/dbZN7QQklYM,Continuous Integration
Xây dựng ứng dụng web với NodeJS + Express FrameWork + AngularJS,https://viblo.asia/s/3vKjRgeVK2R,Single Page Application
ReactJs+Redux thập cẩm,https://viblo.asia/s/AyK8VqJ6lxX,Laravel Mix
Auto layout cho người mới bắt đầu !,https://viblo.asia/s/z45bxjPVZxY,Swift
Blockchain Series,https://viblo.asia/s/z45bxjPzZxY,""
"Từ chuyện cargo cult programming, đến phong cách lập trình theo kiểu “bầy đàn”",https://toidicodedao.com/2020/05/19/cargo-cult-lap-trinh-kieu-bay-dan/,senior developer
Lightning Talk Kì 28 – Làm sao để trở thành senior developer lương “nghìn đô”,https://toidicodedao.com/2019/02/21/lightning-talk-ki-28-lam-sao-de-tro-thanh-senior-developer-luong-nghin-do/,đi làm
Lập trình Web Front-end đã thay đổi như thế nào sau 10 năm – Phần 1,https://toidicodedao.com/2018/07/17/lap-trinh-web-front-end-da-thay-doi-nhu-the-nao-sau-10-nam-phan-1/,web development
"Bắt chước Facebook và Google, cùng viết hệ thống “theo dõi” người dùng với Cookie",https://toidicodedao.com/2017/09/05/viet-he-thong-theo-doi-nguoi-dung/,web
Series Nhận diện Idol: Phần 4.2 – Sử dụng Microsoft Face API để training hệ thống,https://toidicodedao.com/2017/02/14/nhan-dien-idol-phan-4-2-microsoft-face-api-training/,series nhận diện idol
Hướng dẫn viết chat bot cho Facebook – Phần 1: Kiến thức cơ bản & Cơ chế hoạt động,https://toidicodedao.com/2016/05/31/huong-dan-viet-chat-bot-cho-facebook-phan-1-kien-thuc-co-ban-co-che-hoat-dong/,webhook
Sự “bá đạo” của Chrome Developer Tools – Phần 1,https://toidicodedao.com/2015/10/08/su-ba-dao-cua-chrome-developer-tools-phan-1/,web development
Series C# hay ho: Những điều thú vị trong C# (Phần 2),https://toidicodedao.com/2015/01/27/series-c-hay-ho-nhung-dieu-thu-vi-trong-c-phan-2/,series
Elixir - Ngôn ngữ được viết bằng macros,https://quan-cam.com/posts/elixir-ngon-ngu-viet-bang-macro, elixir programming
Học ReactJS trong 15 phút (Phần 2),https://codeaholicguy.com/2016/03/03/hoc-reactjs-trong-15-phut-phan-2/,ReactJS
Android Bài 32: Hiển Thị Fragment,https://yellowcodebooks.com/2017/12/09/android-bai-32-hien-thi-fragment/,Android  Java
ConstraintLayout – Phần 1: Tìm Hiểu Các Thành Phần Cơ Bản,https://yellowcodebooks.com/2017/10/03/constraintlayout-phan-1-tim-hieu-cac-thanh-phan-co-ban/,Các Vấn Đề Về UIConstraintLayout
Java Bài 33: Interface,https://yellowcodebooks.com/2017/10/15/java-bai-33-interface/,Java
Java Bài 30: Đa Hình (Polymorphism),https://yellowcodebooks.com/2017/09/12/java-bai-30-da-hinh-polymorphism/,Java
Thuật toán tham lam - Greedy Algorithm,https://viblo.asia/p/thuat-toan-tham-lam-greedy-algorithm-XQZGxozlvwA,Algorithm
Tìm hiểu về Route trong Laravel,https://viblo.asia/p/tim-hieu-ve-route-trong-laravel-V3m5W1pwZO7,Laravel
Thử làm app Flutter cho nhận diện chứng minh thư,https://viblo.asia/p/thu-lam-app-flutter-cho-nhan-dien-chung-minh-thu-3Q75w1n2ZWb,ocr
Translate sách The Art of Game Design,https://viblo.asia/s/J3ZgB8JPKmB,Game Design
Hướng dẫn về Arduino,https://viblo.asia/s/3vKjR8mVK2R,Arduino
Viết game xếp hình (Tetris) hoàn chỉnh từ con số 0,https://viblo.asia/s/zD5dB8PzZjY,tetris
The Twelve-Factor App,https://viblo.asia/s/3m5WB8E8lO7,Twelve-Factor App
Tạo Chrome extension với Typescript + Vue theo phong cách Viblo,https://viblo.asia/s/pmleB8G95rd,JavaScript
Laravel + VueJS + Package,https://viblo.asia/s/GJ59jL81KX2,handle validation
Laravel cho người mới bắt đầu .,https://viblo.asia/s/3m5WB89ylO7,Laravel
Design patterns in ruby,https://viblo.asia/s/yEZkgnbWZQ0,Rub
Refactor Code In C#,https://viblo.asia/s/P856j2EW5Y3,C#
Functional Programming,https://viblo.asia/s/RNZqg7YL50n,Functional Programming
Từ phát triển tới triển khai,https://viblo.asia/s/dbZN7QzylYM,VueJS
es tip trust..................,https://viblo.asia/s/VgZvE2g2KAw,Elasticsearch
Testing Document,https://viblo.asia/s/z45bxjjLZxY,QA
"Cùng nhau tìm hiểu về ReactJS, thư viện do Facebook phát triển!",https://viblo.asia/s/DVK2jPP2KLj,Laravel
Save for me..........,https://viblo.asia/s/68Z00JeNZkG,NoSQL
Ansible Fundamentals,https://viblo.asia/s/VgZvE2rYKAw,ansible-module
Tìm hiểu về Typescript,https://viblo.asia/s/rLZDXoDeZk0,TypeScript
"5 trang web cực hay để luyện thuật toán, học lập trình",https://toidicodedao.com/2020/04/21/5-trang-web-cuc-hay-de-luyen-thuat-toan-hoc-lap-trinh/,thuật toán
Những thứ mình đã học trong năm 2018,https://toidicodedao.com/2019/02/14/nhung-thu-minh-da-hoc-trong-nam-2018/,vuejs
Học hỏi thông qua Best Practice – Đứng trên vai những người khổng lồ,https://toidicodedao.com/2018/07/10/hoc-best-practice-programming/,system architecture
Tổng hợp những clip livestream hay của Tôi đi Code Dạo và Codeaholicguy,https://toidicodedao.com/2017/08/24/tong-hop-nhung-clip-livestream-hay-cua-toi-di-code-dao-va-codeaholicguy/,web developer
Series Nhận diện Idol: Phần 4.1 – Lý thuyết và cơ chế nhận diện khuôn mặt,https://toidicodedao.com/2017/02/07/nhan-dien-idol-phan-4-1-ly-thuyet-co-che/,website
Tổng hợp những series/bài viết hay nhất trên blog,https://toidicodedao.com/2016/05/26/tong-hop-nhung-seriesbai-viet-hay-nhat-tren-blog/,tiếng Anh
Review sách: Microsoft .NET – Architecting Applications for the Enterprise (1st Edition),https://toidicodedao.com/2015/10/06/review-sach-microsoft-net-architecting-applications-for-the-enterprise-1st-edition/,software architecture
Series C# hay ho: Những điều thú vị trong C# (Phần 1),https://toidicodedao.com/2015/01/22/series-c-hay-ho-nhung-dieu-thu-vi-trong-c-phan-1/,series
Timing attack,https://quan-cam.com/posts/timing-attack, security
Học ReactJS trong 15 phút (Phần 1),https://codeaholicguy.com/2016/03/01/hoc-reactjs-trong-15-phut-phan-1/,ReactJS
Android Bài 31: Tiếp Tục Làm Quen Với Fragment,https://yellowcodebooks.com/2017/11/30/android-bai-31-tiep-tuc-lam-quen-voi-fragment/,Android  Java
Java Bài 39: Exception Tập 3 – Try Catch Và Hơn Thế Nữa,https://yellowcodebooks.com/2018/05/28/java-bai-39-exception-tap-3-try-catch-va-hon-the-nua/,Java
Học Regular Expression và cuộc đời bạn sẽ bớt khổ (Updated v2.2),https://viblo.asia/p/hoc-regular-expression-va-cuoc-doi-ban-se-bot-kho-updated-v22-Az45bnoO5xY,Clean Code
Image Stitching - thuật toán đằng sau công nghệ ảnh Panorama,https://viblo.asia/p/image-stitching-thuat-toan-dang-sau-cong-nghe-anh-panorama-LzD5dee4KjY,Image Processing
Các kỹ thuật thu thập dữ liệu (Crawler) trên Internet,https://viblo.asia/s/7LKXN84elV4,colly
Cosmos SDK tutorial,https://viblo.asia/s/jeZ103gjKWz,CosmosSDK
SOLID trong Android,https://viblo.asia/s/OVlYq8E4l8W,SOLID
Google Analytics,https://viblo.asia/s/P856j7yB5Y3,Google Analytics
Test Responsive of WEB on mobile devices with Simulator,https://viblo.asia/s/zD5dB8m0ZjY,#web
Cơ bản về Hyperledger Sawtooth,https://viblo.asia/s/RNZqg8qq50n,Hyperledger Sawtooth
Khám phá Kubernetes,https://viblo.asia/s/3vKjR87RK2R,Docker
Elasticsearch | From zero to hero,https://viblo.asia/s/OVlYq0Xyl8W,Types
Web API - Căn Bản,https://viblo.asia/s/WOZrgPYYlQ0,API
Series Study MySql,https://viblo.asia/s/3m5WBNpQlO7,MySql
Xây dựng ứng dụng web với Python + Flask Framework + Angular2 + DynamoDB,https://viblo.asia/s/OVlYq0Dnl8W,Flask framework
Chuẩn viết code PHP theo  PHP Fig,https://viblo.asia/s/aGK7jNNb5j2,Clean Code
Ứng dụng Deep Learning vào xử lý ảnh,https://viblo.asia/s/z45bxjjQZxY,tensorflow
Thư viện javascript,https://viblo.asia/s/L6lAyeVrlek,JavaScript
Login social network,https://viblo.asia/s/vElaBkq45kw,facebook api
React Native mini course,https://viblo.asia/s/4x5xpqrq5BM,""
Giới thiệu về Shopify,https://viblo.asia/s/b85ogvrj52G,Shopify Domain
Bài viết hay trên Viblo,https://viblo.asia/s/yEZkgnMgZQ0,Coding Style
"Các hệ thống lớn sử dụng Rate Limiting để chống DDOS, hạn chế spam, bảo vệ hệ thống như thế nào? – Phần 2",https://toidicodedao.com/2020/03/24/rate-limiting-chong-ddos-p2/,token bucket
Những công nghệ mình chưa biết trong năm 2018,https://toidicodedao.com/2019/02/12/nhung-cong-nghe-minh-chua-biet-trong-nam-2018/,web
Tổng hợp những câu nói gây ức chế nhất cho developer,https://toidicodedao.com/2018/07/05/cau-noi-gay-uc-che-developer/,đi làm
Làm thế nào để trở thành Web Developer – Phần 2,https://toidicodedao.com/2017/08/22/lam-the-nao-tro-thanh-web-developer-phan-2/,website
"Rảnh rỗi không biết code gì, sao không làm pet project?",https://toidicodedao.com/2017/01/19/code-pet-project/,startup
Series SOLID cho thanh niên code CỨNG: Liskov substitution principle,https://toidicodedao.com/2016/05/17/series-solid-cho-thanh-nien-code-cung-liskov-substitution-principle/,srp
NoSQL có gì hay ho – Tổng quan về NoSQL – Phần 2,https://toidicodedao.com/2015/09/29/nosql-co-gi-hay-ho-tong-quan-ve-nosql-phan-2/,tổng quan
Học ngôn ngữ lập trình nào bây giờ (Phần cuối),https://toidicodedao.com/2015/01/20/hoc-ngon-ngu-lap-trinh-nao-bay-gio-phan-cuoi/,nghề nghiệp
Lamport timestamp,https://quan-cam.com/posts/lamport-timestamp, distributed-system paper-review
IO data và Vectored IO,https://quan-cam.com/posts/iodata-va-vectored-io, elixir erlang programming
do {} while(0) loop,https://quan-cam.com/posts/do-while-0-loop, programming
UDP trong Elixir và thủ thuật cache UDP header,https://quan-cam.com/posts/cache-udp-header-trong-elixir, elixir
Code Đức,https://quan-cam.com/posts/code-duc, random opinion
Tôi đã tuột quần với Bundler như thế nào?,https://quan-cam.com/posts/toi-da-tuot-quan-voi-bundler-nhu-the-nao, ruby
Six confusing features in Ruby,https://quan-cam.com/posts/six-confusing-features-in-ruby, ruby programming
Định hướng,https://quan-cam.com/posts/dinh-huong, random opinion
Chia sẻ một số sách hay về Java,https://codeaholicguy.com/2016/02/23/chia-se-mot-so-sach-hay-ve-java/,Kỹ năng làm việc
Android Bài 30: Làm Quen Với Fragment,https://yellowcodebooks.com/2017/11/21/android-bai-30-lam-quen-voi-fragment/,Android  Java
Java Bài 32: Tính Trừu Tượng (Abstraction),https://yellowcodebooks.com/2017/09/26/java-bai-32-tinh-truu-tuong-abstraction/,Java
Sử dụng trigger trong SQL qua ví dụ cơ bản.,https://viblo.asia/p/su-dung-trigger-trong-sql-qua-vi-du-co-ban-aWj538APK6m,MySql
Học Flutter từ cơ bản đến nâng cao. Phần 2: StatefulWidget vs StatelessWidget. Khi nào thì cần sử dụng cái nào?,https://viblo.asia/p/hoc-flutter-tu-co-ban-den-nang-cao-phan-2-statefulwidget-vs-statelesswidget-khi-nao-thi-can-su-dung-cai-nao-ORNZq12rZ0n,widget
Cùng tìm hiểu về HTTP request methods,https://viblo.asia/p/cung-tim-hieu-ve-http-request-methods-djeZ1xBoKWz,head
Tableau cho người mới,https://viblo.asia/s/DVK2jD8vKLj,EDA
flutter programming topics,https://viblo.asia/s/WrZng8vmlxw,b
JavaScript và những thứ kỳ quặc của nó,https://viblo.asia/s/MnKMJGLzZ7P,Front-end
Public blockchain for newbie,https://viblo.asia/s/nB5pX8Rw5PG,ReactJS
Search tutorial,https://viblo.asia/s/dbZN76rmlYM,Laravel
Series về Hackintosh,https://viblo.asia/s/nB5pXJYD5PG,Install
Developer hiện đại với docker,https://viblo.asia/s/Wj53OmAo56m,Docker
React up and running,https://viblo.asia/s/68Z00JJjZkG,jsx
Cùng tôi học Vuejs,https://viblo.asia/s/WrZngQQwlxw,VueJS
Validate data với Json schema,https://viblo.asia/s/jeZ107j8KWz,Node.js
Laravel by my self,https://viblo.asia/s/Q75wqNEJZWb,""
Xây dựng ứng dụng Viblo trên android bằng kotlin sử dụng lib jsoup,https://viblo.asia/s/aQZRbPM0Zvx,jsoup
